id,start_date,end_date,customer_name,customer_code,customer_email,customer_url,subject,lot_number,lot_description,winner_name,winner_code,price,currency
09b5c612799049ddad03d316aba75140,2015-09-03T10:30:00+03:00,2015-09-07T10:30:00+03:00,"Дніпровська ЕС ""Національна енергетична компанія «Укренерго»",20517231,sen17@rdc.dnepr.energy.gov.ua,,24.42.2 Напівфабрикати з алюмінію та алюмінієвих сплавів (24.42.21-00.00 (Алюмінієва пудра)),,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМТЕС-ХХІ""",31075689,92101.2,UAH
09b632fc7f9d46a08f84f1106848d8bd,2015-09-15T09:30:00+03:00,2015-09-18T09:29:00+03:00,Баштанський районний центр зайнятості,20885986,brcz1456@ukr.net,,канцелярські товари,,,"Товариство з обмеженою відповідальністю ""САНТАРЕКС""",30126040,504,UAH
09c3180a39e742a3b6010e0ac561f7d6,2015-10-09T06:00:00+00:00,2015-10-12T15:00:00+00:00,"Комунальне підприємство ""Дирекція з капітального будівництва та реконструкції ""Київбудреконструкція""",37932233,kbr2011@ukr.net,,Виконання робіт з асфальтування прибудинкової території та міжквартального проїзду житлового будинку,,,"Товариство з обмеженою відповідальністю ""Укрспецстрой""",31366140,46920,UAH
09c7d2f524b04b96a65e2674b582e7bd,2015-10-10T09:00:00+03:00,2015-10-13T14:00:00+03:00,ОКВНЗ Дніпропетровський театрально-художній коледж,02214509,dthk_bu@ukr.net,,Вода питна,,,"ФОП ""СПД ФЛ Шкода Е.В.""",2444600346,255,UAH
09ca58c976aa4ba4988159c66fe4a113,2015-09-16T15:01:00+03:00,2015-09-18T12:00:00+03:00,"ВСП НАУ ""Кіровоградська льотна академія Національного авіаційного університету""",37939527,kla-nau@ukr.net,,КАРБИД КАЛЬЦИЯ (Словакия),,,"Общество с ограниченной ответственностью ""Югсинтез""",32990002,9936,UAH
09d2f65a4e8b4789a109fd43c8185997,2015-07-10T09:00:00+00:00,2015-07-17T09:00:00+00:00,"МФ ДП ""АМПУ"" (адміністрація Миколаївського МП)",38728444,shyrikm@ukr.net,http://www.uspa.gov.ua/,Води мінеральні та безалкогольні напої,,,"Товариство з обмеженою відповідальнісю фірма ""Сквід""",22437482,82702.62,UAH
09d7445095dc4ada9ead1109da821c7e,2015-10-02T17:00:00+03:00,2015-10-07T08:00:00+03:00,Управління освіти Луцької міської ради,02141673,miskuo@lt.ukrtel.net,http://www.osvitam.lutsk.ua,Бензин А-95 в талонах,,,"ТОВ ""ТОТ БУД""",35742560,3000,UAH
09e01739b3e9412eb648a03223cbf123,2015-07-21T13:00:00+00:00,2015-07-23T11:00:00+00:00,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВПАСТРАНС""",31725604,kpt-t@ukr.net,http://kpt.kiev.ua/,"«Ґума регенерована в первинних формах або як пластини, листи чи стрічки» код за ДК 016:2010 (22.19.1)",,,"Товариство з обмеженою відповідальністю ""Укрростехнології""",34825038,360852,UAH
09f1e70ee9e840339e01d346f4177926,2015-10-05T09:00:00+03:00,2015-10-07T11:00:00+03:00,"КП ""Дніпропетровська обласна клінічна лікарня ім. І.І. Мечникова""",01985423,tender_dnepr@yandex.ua,,"Препарати фармацевтичні, інші, 21.20.2.",,,ТОВ «Торгово – виробнича компанія «Марля Клуб «Калита»,33156937,45660,UAH
0a03a7cf9f464429914e79d29464df4d,2015-09-04T16:00:00+03:00,2015-09-08T16:00:00+03:00,"ДЗ ""СМСЧ № 10 МОЗ України""",14280977,sirota.vika2010@yandex.ru,,препарати фармацевтичні інші,,,ТОВ Нова,30578379,1333.82,UAH
0a20dfd4088444dbad441cc356ac2d0b,2015-10-13T06:00:00+00:00,2015-10-15T15:00:00+00:00,Київський міський клінічний онкологічний центр,13697965,onkocentr@gmail.com,,Матеріали витратні медичні,,,"Товариство з обмеженою відповідальністю ""МЕДІКАЛ КОМЕРС""",38737679,850,UAH
0a2cd5e7743b4a269788e0ad0871da7c,2015-09-15T08:00:00+00:00,2015-09-16T08:00:00+00:00,Управління праці та соціального захисту населення Шевченківської районної в місті Києві державної адміністрації,37470057,buh_ruszn10@ukr.net,http://www.e-tender.biz,Електричні лампочки,,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОТ""",36265773,5750,UAH
0a3acbaf38794136984cb53802f435dc,2015-08-05T09:00:00+03:00,2015-08-10T18:00:00+03:00,Украерорух,19477064,klimova_tm@uksatse.aero,http://www.uksatse.ua,Жорсткий диск,,,"ТОВ ""АлСофт""",32487839,22440,UAH
0a422d8f84d04d6baf5627605551e03c,2015-10-12T07:00:00+00:00,2015-10-15T11:00:00+00:00,Київська міська дитяча клінічна лікарня №1,04350694,kmdkl1@ukr.net,,"Продукти хімічні органічні,основні,різноманітні 20.14.7 (Реагенти для аналізатора газів крові «Medica Easy Blood Gas»",,,ТОВ Yuvis LLC,31351527,6698.2,UAH
0a432d66a556499bbb846f3a3eab45a1,2015-07-13T06:00:00+00:00,2015-07-15T13:00:00+00:00,Державне підприємство «Маріупольський морський торговельний порт»,01125755,stem@marport.net,,Соки фруктові та овочеві,,,"Товариство з обмеженою відповідальністю ""УПРАВЛІННЯ ГРОМАДСЬКОГО ХАРЧУВАННЯ ТА ТОРГІВЛІ""",37793266,15900,UAH
0a50ed1900ea40c3ae2763199c25a65b,2015-10-21T07:32:00+00:00,2015-10-23T08:03:00+00:00,"Комунальне підприємство виконавчого органу Київради (Київської міської державної адміністрації) ""КИЇВКІНОФІЛЬМ""",35531906,office@kievkinofilm.com.ua,http://megakino.com.ua,"Господарчі товари, миючи засоби",,,ТОВ НВФ Сінтеко,33404601,3240,UAH
0a55d502ff894dfcb3b6d7a69af500f0,2015-07-06T09:00:00+03:00,2015-07-07T17:00:00+03:00,"Державне підприємство ""Одеський морський торговельний порт""",0112566,omts@port.odessa.ua,http://www.port.odessa.ua,Рукава гумові,,,"ПП """"Идель""""",31253577,2592,UAH
0a608fef8aec4fd08d3a97731d6aff8e,2015-09-11T08:00:00+00:00,2015-09-14T07:00:00+00:00,"Комунальне підприємство ""Дирекція з управління та обслуговування житлового фонду"" Деснянського району м. Києва",36657100,gammi83@ukr.net,http://e-tender.biz/#/createProfile,"Капітальний ремонт асфальтного покриття прибудинкових територій та міжквартального вїзду від вул. Шолом Алейхема, 13 вздовж вул. Шолом Алейхема 15-б до будинку 17-а",,,"Товариство з обмеженою відповідльністю ""Укрмонтажлюкс""",33147770,123731.39,UAH
0a78799b41254ce5a709444e89f7154c,2015-08-13T09:00:00+03:00,2015-08-14T18:00:00+03:00,Міністерство оборони України,00034022,kirienkopv@gmail.com,http://mil.gov.ua/,Лот 1. Шкарпетки зимові;,,,"ТОВ ""УНІФОРМ""",39597536,6337000,UAH
0a78997b47cb4fb7af2173006040c47a,2015-05-22T09:00:00+00:00,2015-05-26T09:00:00+00:00,"Южненська філія державного підприємства ""Адміністрація морських портів України"" (адміністрація морського порту ""Южний"")",38728549,denis.oleynik@yuz.uspa.gov.ua,,Господарський інвентар,,,"Товариство з обмеженою відповідальністю ""Сталь-Інструмент""",37807760,8700.58,UAH
0a95541f612046d4944c0b716465bb8d,2015-09-14T12:01:00+00:00,2015-09-17T09:00:00+00:00,"Загальноосвітній навчальний заклад ""Школа екстернів""",25198658,extern-school@ukr.net,http://externat.kiev.ua,Послуги з вогнезахисної обробки деревяних конструкцій покрівлі,,,Товариство з обмеженою відповідальністю «Науково-виробниче об’єднання «Спутнік-Крим»,39039742,9000,UAH
0a9967cdb9af4017be8f4f94ef42886a,2015-10-06T12:00:00+00:00,2015-10-07T09:00:00+00:00,"Комунальний заклад ""Центр художньої та технічної творчості ""Печерськ""",02597152,cchtt@ukr.net,,Господарчі товари,,,ТОВ Дебют-центр,39421842,49.2,UAH
0aaa068c97d14b608b54fc974b93d111,2015-09-25T06:00:00+00:00,2015-09-29T07:00:00+00:00,ВП ЮУАЕС ДП НАЕК «Енергоатом»,20915546,sv_smirnova@sunpp.atom.gov.ua,http://www.sunpp.mk.ua,"Прокат плаский зі сталі, без подальшого обробляння, крім гарячого прокатування",,,"Товариство з обмеженою відповідальністю ""НПО ВФ ""ІНВЕСТ""",39854105,178000,UAH
0abcc9f02e1d4226bff3f50027cc06c7,2015-07-02T06:00:00+00:00,2015-07-07T13:00:00+00:00,Київський національний торговельно-економічний університет,01566117,tender_1@knteu.kiev.ua,http://www.knteu.kiev.ua,Шпалери,,,"ТОВ""Дебют-Центр""",39421842,4064,UAH
0ac3085cfad54d1ab912bfa18bac539f,2015-09-03T08:31:00+03:00,2015-09-07T17:30:00+03:00,"Державне підприємство водних шляхів ""Укрводшлях""",03150102,tender@ukrvodshliah.org.ua,http://ukrvodshliah.org.ua,Вугілля кам`яне ,,,ТОВ Промисловий ресурс,32823992,78000,UAH
0adfb31e495c48c0a64f9eb478de8f71,2015-06-30T12:01:00+03:00,2015-07-02T20:00:00+03:00,Київський національний університет імені Тараса Шевченка,02070944,knu_prozorro@ukr.net,http://www.univ.kiev.ua/,"Канцелярські товари (ручки, маркери, олівці)",,,"ТОВ ""Папирус Гурт Збут""",37757076,16040,UAH
0af1daa586fa4e54b74cbfce17a650de,2015-09-13T16:00:00+03:00,2015-09-18T16:00:00+03:00,Відділ освіти і науки Нікопольської міської ради,02142336,nikopol.osvita@gmail.com,,"Пальниковий пристрій ГБГ-0,6 МВт (600кВт) для котла НІКА-05",,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТОРГОВИЙ ДОМ ""ПАТРІЯ""",36640578,110000,UAH
0af2a92ec14b469fabb557c4f9bad0c8,2015-07-15T00:00:00+03:00,2015-07-17T10:00:00+03:00,Державне спеціалізоване підприємство «Чорнобильська АЕС»,14310862,optk_2@chnpp.gov.ua,,стартер для лампи люмінесцентної,,,"Товариство з обмеженою відповідальністю ""КОМПАНІЯ""ПРОСВІТ""ЛТД""",355721131,22000,UAH
0b01d33d98be42a9afab689b69d0a496,2015-10-13T16:00:00+03:00,2015-10-14T16:00:00+03:00,"Комунальний заклад ""Васильківський психоневрологічний будинок - інтернат"" Дніпропетровської обласної ради""",01987741,kzvpbidor@ukr.net,,Засоби гігієни,,,"ФОП ""Топчий""",2241015276,3700,UAH
0b21e605e5b4450ba2d037fbc0566967,2015-08-06T09:12:58+03:00,2015-08-11T16:00:58+03:00,Укрпошта,34565478,stupak-kl@ukrposhta.ua,http://ukrposhta.ua/,"степлери, дестеплери, діркопробивачі",,,"ООО ""Украинский папир""",25394112,105350,UAH
0b24e316253f4c5b836d2659fe816ca5,2015-07-13T10:00:00+03:00,2015-07-15T10:00:00+03:00,"Відокремлений підрозділ ""Південно - Західна електроенергетична система"" державного підприємства «Національна енергетична компанія «УКРЕНЕРГО» """,21725012,veremienko.as@rdcm.sw.energy.gov.ua,,Вироби з гіпсу для будівництві,,,ФО-П Мріщук Олександр Петрович,1969710734,14172.03,UAH
0b331fb1badb43b7a339169474ecb277,2015-09-04T09:00:00+03:00,2015-09-08T17:00:00+03:00,"ПАТ ""Національна акціонерна компанія ""Нафтогаз України""""",20077720,pkitsenko@naftogaz.com,http://www.naftogaz.com,Носії інформації магнітні й оптичні,,,ТОВ СІ-ЕЛ,30404738,30500,UAH
0b33577688e7489e8df88685ffba4f84,2015-06-02T09:00:00+03:00,2015-06-04T09:00:00+03:00,"Дніпровська ЕС ""Національна енергетична компанія «Укренерго»",,sen17@rdc.dnepr.energy.gov.ua,,"25.72.1 Замки та завіси (25.72.12-30.00 (Замки до дверей будинків), 25.72.13-70.00 (Частини до висячих замків, врізних замків), 25.72.14-70.00 (Пристрої для зачинення дверей))",,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМТЕС-ХХІ""",31075689,21497.22,UAH
0b339fd203a34fca92a87dc1db9ee4ca,2015-05-28T11:00:00+03:00,2015-06-03T11:00:00+03:00,"Державне підприємство ""Адміністрація морських портів України""",38727770,oleg.terpilovskiy@uspa.gov.ua,,"Код ДК 016-2010: 28.23.2 ""Машини конторські/офісні, інші, та частини до них"" (діркопробивач тощо)",,,"ООО"" ТехноЮг""",23863399,11700,UAH
0b62b11befe845afa490b1686d254178,2015-04-23T07:00:00+00:00,2015-04-28T07:00:00+00:00,"Херсонська філія Державного підприємства ""Адміністрація морських портів України"" (адміністрація Херсонського морського порту)",38728533,a.mishchenko@seaport.kherson.ua,,"Замки, завіси, ручки дверні",,,Фізична Особа-Підприємець Новаковський Олександр Павлович,2591501676,8180,UAH
0b6edb45739247b4aa7ad93cdb303ef6,2015-09-18T08:01:00+00:00,2015-09-22T07:30:00+00:00,"Територіальне медичне об’єднання ""Київська стоматологія"" у м.Києві",39216907,tmo_ek@meta.ua,,"Медичні рукавички оглядові н/с, без пудри, латексні",,,ФОП Евтушенко Олексій Володимирович,3029623372,1557,UAH
0bb3f77063fb41e7aed3d689294f2f2d,2015-09-28T06:00:00+00:00,2015-09-30T14:00:00+00:00,Дитяча клінічна лікарня № 8 Шевченківського району м.Києва,01993919,dkl8@ukr.net,,Інструменти та прилади терапевтичні,,,ФОП Евтушенко Олексій Володимирович,3029623372,3700,UAH
0bbbeb7637ab469a8a1f3c0b4bfcfa23,2015-09-30T07:10:00+00:00,2015-10-06T14:10:00+00:00,Управління освіти Деснянської районної в місті Києві державної адміністрації,37501684,ruodesn@ukr.net,http://ruodesn.kiev.ua/,"Поточний ремонт системи водопостачання (фільтруючої системи доочистки та знезараження води) в харчоблоці дошкільного навчального закладу (ясла – садок) № 597 комбінованого типу за адресою: вул. Шолом – Алейхема, 4-А Деснянського району міста Києва",,,"Товариство з обмеженою відповідальністю ""Німекс Сервіс""",39350578,15340,UAH
0bc3ccaf394f46969e80cbc76d40b9a9,2015-03-24T11:00:00+00:00,2015-03-26T11:00:00+00:00,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВПАСТРАНС""",31725604,abgd.shark@gmail.com,http://kpt.kiev.ua/,канцтовари,,,"Общество с ограниченной ответственностью ""Украинский папир""",25394112,25400,UAH
0bcf7d59413740a08d5888d4275fabac,2015-09-28T11:00:00+03:00,2015-09-30T09:02:00+03:00,Баштанський районний центр зайнятості,20885986,brcz1456@ukr.net,,Папір офісний А-4 пачка-500ак(80г/м2),,,"Товариство з обмеженою відповідальністю ""САНТАРЕКС""",30126040,1198.8,UAH
0bd933340a8b4fd8b4f3da90c3366369,2015-10-08T06:00:00+00:00,2015-10-09T11:00:00+00:00,Київська міська клінічна лікарня №7,05494840,krava09@bigmir.net,,"М»ясо свійської птиці, заморожене.",,,Фізична особа-підприємець Страшний Олександр Віталійович,3247411155,17981,UAH
0bdaae373f79401b895365664771fcb7,2015-06-09T08:55:00+03:00,2015-06-11T08:55:00+03:00, Инспекция по подготовке и дипломированию моряков,25958804,88733@ukr.net,,Канцелярские товары,,,"ООО ""Бумвест""",23702466,3358,UAH
0bdf931818c8470a8a99aa8932490486,2015-07-16T17:00:00+03:00,2015-07-20T12:00:00+03:00,Міністерство фінансів України,,mfu.tender@i.ua,,Технічне обслуговування та поточний ремонт систем кондиціювання,,,"Товариство з обмеженою відповідальністью ""АЕРОЕДЕМ""",31032556,41600,UAH
0bf388dfa53140879b4a6765ba1ca099,2015-10-02T07:00:00+00:00,2015-10-02T16:00:00+00:00,Київська міська клінічна лікарня №10,01993931,kmkl10_bug@ukr.net,,"20.13.3 «Солі металів галоїдні; гіпохлорити, хлорати й перхлорати».",,,БаДМ-Б,39273420,53465.76,UAH
0c05c0f3bced43e1968bc9a7fd4d188b,2015-10-13T18:00:00+03:00,2015-10-15T18:00:00+03:00,ЖИТОМИРСЬКИЙ ОБЛАСНИЙ ІНСТИТУТ ПІСЛЯДИПЛОМНОЇ ПЕДАГОГІЧНОЇ ОСВІТИ ЖИТОМИРСЬКОЇ ОБЛАСНОЇ РАДИ,02139713,zippo@ukrpost.ua,,Блок живлення для ноутбука Crown CMLC-3293 100W 220/15-24V USB 8 роз'ємів універсальний,,,"Товариство з обмеженою відповідальністю ""Аннапурна технолоджи""",39268625,1493,UAH
0c0c1b08bbc94338870ea075fbff77a1,2015-08-07T08:30:00+00:00,2015-08-13T13:00:00+00:00,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КИЇВПАСТРАНС""",31725604,kpt-t@ukr.net,http://kpt.kiev.ua/,"«Одягу робочого, іншого» (код ДК 016:2010 – 14.12.3)",,,"Товариство з обмеженою відповідальністю ""Торнадо""",21582561,603000,UAH
0c0cc8eb24e44f1ab5ed2f2205c02984,2015-09-11T05:00:00+00:00,2015-09-14T15:00:00+00:00,Київська міська клінічна лікарня № 11 Дніпровського району м. Києва,01110765,kmkl11plan@i.ua,http://e-tender.biz,"Шприці трьохкомпонентні 2мл., 10мл, 20мл з 2 голками, ю-флекс g-18, система ПР з пластирем",,,"Товариство з обмеженою відповідальністю "" Медичний Центр ""М.Т.К.""",21633086,17343,UAH
0c0f832d05b143a7a265722329d1cd10,2015-09-19T09:00:00+00:00,2015-09-22T09:00:00+00:00,"Комунальний заклад ""Центр художньої та технічної творчості ""Печерськ""",02597152,cchtt@ukr.net,,Електротвари,,,"ТОВ ""Професійне світло""",38915381,90,UAH
0c3714f2bb2e4ec093b201ab77590913,2015-06-30T06:00:00+00:00,2015-07-02T13:00:00+00:00,Державне підприємство «Маріупольський морський торговельний порт»,01125755,stem@marport.net,,"01.47.2 –Яйця у шкаралупі, свіжі (Яйце куряче столове)",,,"Товариство з обмеженою відповідальністю ""УПРАВЛІННЯ ГРОМАДСЬКОГО ХАРЧУВАННЯ ТА ТОРГІВЛІ""",37793266,37536,UAH
0c38ad3df8cf459e8cb6e2bc1b816a1f,2015-10-16T06:00:00+00:00,2015-10-20T15:00:00+00:00,Київський міський клінічний онкологічний центр,13697965,onkocentr@gmail.com,,Медичні препарати,,,БаДМ-Б,39273420,6062.62,UAH
0c3b5f20d5e24be5957064f97599cd4b,2015-09-04T10:00:00+03:00,2015-09-11T10:00:00+03:00,"Відокремлений підрозділ ""Південно - Західна електроенергетична система"" державного підприємства «Національна енергетична компанія «УКРЕНЕРГО» """,21725012,Gumennyy.OV@rdcm.sw.energy.gov.ua,,Холодильники та морозильники машини пральні; електроковдри; вентилятори (електроприлади).,,,ТОВ Контратос,39536506,62500,UAH
0c43ea1aeb9346988eee46f439327ebe,2015-10-12T00:00:00+03:00,2015-10-16T00:00:00+03:00,МПМЛ,02546068,komissar77@mail.ru,,Папір офісний формату А4,,,"Товариство з обмеженою відповідальністю ""САНТАРЕКС""",30126040,4800,UAH
0c488682ccdd4e7bb095c3e5d832e43c,2015-09-07T10:00:00+03:00,2015-09-11T10:00:00+03:00,Державне спеціалізоване підприємство «Чорнобильська АЕС»,14310862,nikonova@chnpp.gov.ua,,"Устаткування для миття , наповнювання, пакування та обгортання пляшок або іншої тари; вогнегасники, пульверизатори, машини пароструминні та піскоструминні; прокладки",,,"ТОВ ""АПЕКС ИНТЕРНЕШНЛ""",37002616,25488,UAH
0c5b0f1384a045119ac9a5eb21c33ea9,2015-04-23T12:10:00+00:00,2015-04-29T09:00:00+00:00,"ДП ""Одеський морський торговельний порт""",01125666,omts@port.odessa.ua,http://news.port.odessa.ua,Код ДК 016-2010: 25.73.60-43.00 – Ножі та різальні пластини до металообробчих машин або механізмів,,,"Товариство з обмеженою відповідальністю ""Сталь-Інструмент""",37807760,28100,UAH
0c6552de0deb483c92894aaeae7efb2a,2015-10-09T06:00:00+00:00,2015-10-13T14:00:00+00:00,"Центр ""Здоров""я"" Шевченківського району м. Києва",04593379,centrzdorov@ukr.net,http://e-tender.biz,"Перев""язувальний матеріал",,,"Комунальне підприємство ""Фармація""",05415852,889,UAH
0c769e5283f2474b9493df6ea62b3d24,2015-10-08T10:00:00+03:00,2015-10-12T13:00:00+03:00,Державне підприємство Дарницький вагоноремонтний завод,14294471,dwrz@ukr.net,,запасні частини гальмівного обладнання,,,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАЇНСЬКА ВЕЛИКОВАНТАЖНА ТЕХНІКА»,35577055,1361230.8,UAH
0c81001106b745d0a583945ff48c5e69,2015-07-28T09:00:00+03:00,2015-07-31T15:45:00+03:00,"Відокремлений підрозділ Північна електроенергетична система Державного підприємства ""Національна енергетична компанія ""Укренерго""",00131624,kovalenko.av@rdc.north.energy.gov.ua,,"26.20.30 Блоки машин автоматичного обробляння інформації, інші (26.20.30-00.00 Блоки машин та частини до них для автоматичного обробляння інформації.)",,,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕГАПРИНТ""",39308945,125081.55,UAH
0c82efef900949c0a42fb73aad6b4cb0,2015-09-16T21:00:00+00:00,2015-09-20T21:00:00+00:00,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 2"" Шевченківського району міста Києва",38948312,pino11@ukr.net,http://e-tender.biz,Багатофункціональний пристрій Work Centre 3045 NI,,,"ТОВ ""Ворд Сервис""",38610126,2655,UAH
0c887b20510442f5ac425595565d560f,2015-09-08T09:00:00+00:00,2015-09-14T09:00:00+00:00,"МФ ДП ""АМПУ"" (адміністрація Миколаївського МП)",38728444,shyrikm@ukr.net,http://www.uspa.gov.ua/,"Речовини поверхнево-активні органічні, крім мила",,,"Товариство з обмеженою відповідальністю ""Дезпромконсалт""",37872798,8916.7,UAH
0c8dfd1c85fc46e1a46ea31004aaf8c0,2015-10-22T09:00:00+03:00,2015-10-26T18:00:00+02:00,Комунальний заклад освіти Криворізький багатопрофільний навчально-реабілітаційний центр Перлина Дніпропетровської обласної ради,26137819,kzo.dor@ukr.net,,вакцина Флюарикс,,,"ТОВ ""БаДМ""",31816235,15500.93,UAH
0c93d58197de4bcba0353a1f861b478e,2015-07-01T10:00:00+03:00,2015-07-03T09:56:00+03:00,"ВСП НАУ ""Кіровоградська льотна академія Національного авіаційного університету""",37939527,kla-nau@ukr.net,,Моющие средства ,,,"Приватне підприємство ""ВКФ Аеротандем""",33877855,29386,UAH
0cba442441a9446f96d30b4dd43a08bc,2015-08-04T08:03:00+03:00,2015-08-07T08:04:00+03:00,"ДП ""АМПУ""/Філія ""Октябрьск"" ДП ""АМПУ"" (адміністрація СМП ""Октябрьск"")",38728512,d.apekin@oct.uspa.gov.ua,http://www.uspa.gov.ua,"Сантехнічні вироби код ДК 016-2010: 22.21.2 «Труби, трубки, шланги та фітинги до них пластмасові».",,,"ФОП "" Мілова Ірина Миколаївна""",2295801448,24795.63,UAH
0cc6f53d125f406589245ecb85569796,2015-10-13T09:00:00+03:00,2015-10-18T18:00:00+03:00,Дитяча клінічна лікарня №9 Подільського району м.Києва,05492290,9dkl@ukr.net,,Папір перфорований фальцьований,,,"Товариство з обмеженою відповідальністю ""Український папір""",25394112,2278,UAH
0cc9f193c77f4e1da1a7a0bddd662958,2015-07-13T09:00:00+03:00,2015-07-14T21:00:00+03:00,Міністерство оборони України,00034022,kirienkopv@gmail.com,http://mil.gov.ua/,"Лот 7. Фуфайка (тільник) з довгими рукавами, з трикотажного полотна з блакитними смугами;",,,ФОП Ковиза А.С.,3275118624,664800,UAH
0ce6a85aee864d738118781ec79350c2,2015-10-09T06:00:00+00:00,2015-10-12T15:00:00+00:00,"Комунальне підприємство ""Дирекція з капітального будівництва та реконструкції ""Київбудреконструкція""",37932233,kbr2011@ukr.net,,Виконання робіт з асфальтування прибудинкової території та міжквартального проїзду житлового будинку,,,"Товариство з обмеженою відповідальністю ""Укрспецстрой""",31366140,47251,UAH
0ce6f40c3d1345bcb050613753d2df0f,2015-10-01T07:00:00+00:00,2015-10-05T07:00:00+00:00,Управління освіти Солом'янської районної в місті Києві державної адміністрації,37485490,sol-ruotender@ukr.net,http://2422171.kiev.ua,ДСТУ Б. Д. 1. 1-1 2013 поточний ремонт системи водопостачання (ремонт фільтруючої системи доочистки та знезараження води в харчоблоці дошкільному навчальному закладі №712 м.Києва),,,"Товариство з обмеженою відповідальністю ""Німекс Сервіс""",39350578,6520,UAH
0ced74fc38d2426995177137c61ac04a,2015-10-19T09:01:00+00:00,2015-10-22T09:02:00+00:00,"Комунальне підприємство Виконавчого органу Київської міської ради (Київської міської державної адміністрації) по охороні, утриманню та експлуатації земель водного фонду м.Києва ""Плесо""",23505151,tenderpleso@ukr.net,http://pleso.com.ua/,Капітальний ремонт елементів благоустрою на пляжі Наталка,,,"Товариство з обмеженою відповідальністю ""Будівельна компанія ""ЕВЕРЕСТ-М""",36581979,960000,UAH
0cff36d8aaae44858ddd4de373fb0dd0,2015-02-13T12:00:00+02:00,2015-02-17T14:00:00+02:00,МО Украины в/ч А0515,22990919,tender@damba.org.ua,,"витратні матеріали для комп’ютерної техніки 
та засобів автоматизації 
ком",,,"Общество с ограниченной ответсвенностью ""В.М.""",24095427,87936.78,UAH
0d0f2a7689ac4eed918d76e42b8dda9d,2015-06-12T10:00:00+03:00,2015-06-18T10:00:00+03:00,"Відокремлений підрозділ ""Південно - Західна електроенергетична система"" державного підприємства «Національна енергетична компанія «УКРЕНЕРГО» """,21725012,ps@rdcm.sw.energy.gov.ua,,"Оптические приборы другие, и их части",,,Товариство з обмеженою відповідальністю ЕЛДІМ,39739347,18095,UAH
0d42072f258d46688a2db5a7712ee72c,2015-03-16T22:00:00+02:00,2015-03-19T22:00:00+02:00,Міністерство Оборони України,00034022,en.axarte@gmail.com,,Лот №4 Рушник бавовняний вафельний,,,"ТОВ ""ФАБРИКА ТЕКСТИЛЯ ""МІРАТЕКС""",38032200,259000,UAH
0d4b998607784ebe9ce98c09ab0ccb3e,2015-08-20T10:00:00+03:00,2015-08-26T10:00:00+03:00,Державне спеціалізоване підприємство «Чорнобильська АЕС»,14310862,optk_2@chnpp.gov.ua,,"Вироби, інші, н.в.і.у. 32.99.5",,,"ФОП ""Артюх В.О.""",2813310616,515,UAH
0d52eaf5d39a411cb003942df0191f93,2015-04-17T17:00:00+03:00,2015-04-21T23:00:00+03:00,ВП «Управління справами» ДП «НАЕК «Енергоатом»,26200529,o.makhno@direkcy.atom.gov.ua,http://energoatom.kiev.ua/,Папір А4,,,"ООО ""Бумвест""",23702466,70600,UAH
0d698f5369f74cc4b2605b6b6e5a4189,2015-09-28T05:00:00+00:00,2015-09-29T14:00:00+00:00,Управління освіти Солом'янської районної в місті Києві державної адміністрації,37485490,sol-ruotender@ukr.net,http://2422171.kiev.ua,ДСТУ Б. Д. 1. 1-1 2013 поточний ремонт системи водопостачання (відновлення питних фонтанчиків в спеціалізованій школі №115 м.Києва),,,"Товариство з обмеженою відповідальністю ""Німекс Сервіс""",39350578,23760,UAH
0d8d9de961ab4202898dc500107957b6,2015-10-08T11:01:00+03:00,2015-10-12T11:00:00+03:00,Київська міська дитяча клінічна лікарня № 2,05415941,kmdkl2@health.kiev.ua,,Папір та картон оброблений ,,,"ПАТ ""МЕДИЦИНА""",23538297,2448.16,UAH
0d91287fae204490a32bd3c47dae3784,2015-07-21T07:00:00+00:00,2015-07-23T07:00:00+00:00,КП ГІОЦ КМДА,04013755,balmi@gioc.kiev.ua,http://gioc.kiev.ua,"26.11.30-65.00 Схеми інтегровані електронні, запам'ятовувальні перепрограмовувані пристрої, з електричним стиранням інформації",,,ТОВ * Каскад-Техно*,25405152,20800,UAH
0dcee7f859834176b3eb1e62d5b9b1a1,2015-06-19T07:00:00+00:00,2015-06-23T07:00:00+00:00,"Комунальне підприємство ""Головний інформаційно-обчислювальний центр""",04013755,balmi@gioc.kiev.ua,,26.30.22 Мобільний телефон,,,ТОВ * Каскад-Техно*,25405152,990,UAH
